AFE_REG_6D_Time,AFE_REG_6D_Value,ECG_Time,ECG_Value,ECG_RAW_Time,ECG_RAW_Value,TIA1-3_Time,TIA1-3_Value,TIA1-3_RAW_Time,TIA1-3_RAW_Value
0.4565,10.0,1.826,-0.010293960571289062,1.826,16759226.0,18.26,-0.49468517303466797,18.26,15912691.0,
0.457,10.0,1.828,0.000789642333984375,1.828,1380.0,18.28,-0.4949907302856445,18.28,15912157.0,
0.4575,10.0,1.83,0.00839080810546875,1.83,14664.0,18.3,-0.49533748626708984,18.3,15911551.0,
0.458,10.0,1.832,0.010229301452636718,1.832,17877.0,18.32,-0.4949014663696289,18.32,15912313.0,
0.4585,10.0,1.834,0.004532432556152343,1.834,7921.0,18.34,-0.49451179504394527,18.34,15912994.0,
0.459,10.0,1.836,0.001865386962890625,1.836,3260.0,18.36,-0.4938840866088867,18.36,15914091.0,
0.4595,10.0,1.838,-0.0007547378540039062,1.838,16775897.0,18.38,-0.49331817626953123,18.38,15915080.0,
0.46,10.0,1.84,-0.007139968872070312,1.84,16764738.0,18.4,-0.49251136779785154,18.4,15916490.0,
0.4605,10.0,1.842,-0.012507247924804687,1.842,16755358.0,18.42,-0.49143905639648433,18.42,15918364.0,
0.461,10.0,1.844,-0.006823539733886719,1.844,16765291.0,18.44,-0.4902786254882812,18.44,15920392.0,
0.4615,10.0,1.846,0.003725624084472656,1.846,6511.0,18.46,-0.4892881393432617,18.46,15922123.0,
0.462,10.0,1.848,0.009134674072265625,1.848,15964.0,18.48,-0.4906414031982422,18.48,15919758.0,
0.4625,10.0,1.85,0.005583000183105469,1.85,9757.0,18.5,-0.49540958404541013,18.5,15911425.0,
0.463,10.0,1.852,0.0010351181030273436,1.852,1809.0,18.52,-0.5017330169677734,18.52,15900374.0,
0.4635,10.0,1.854,-2.803802490234375e-05,1.854,16777167.0,18.54,-0.508439826965332,18.54,15888653.0,
0.464,10.0,1.856,-0.0069305419921875,1.856,16765104.0,18.56,-0.5148513793945312,18.56,15877448.0,
0.4645,10.0,1.858,-0.01191558837890625,1.858,16756392.0,18.58,-0.5203639984130859,18.58,15867814.0,
0.465,10.0,1.86,-0.011433219909667969,1.86,16757235.0,18.6,-0.5247945785522461,18.6,15860071.0,
0.4655,10.0,1.862,0.0003210067749023437,1.862,561.0,18.62,-0.5279680252075195,18.62,15854525.0,
0.466,10.0,1.864,0.006556892395019531,1.864,11459.0,18.64,-0.530276870727539,18.64,15850490.0,
0.4665,10.0,1.866,0.005489730834960937,1.866,9594.0,18.66,-0.5312038421630859,18.66,15848870.0,
0.467,10.0,1.868,0.0010448455810546874,1.868,1826.0,18.68,-0.5313457489013672,18.68,15848622.0,
0.4675,10.0,1.87,0.00017051696777343748,1.87,298.0,18.7,-0.5316930770874023,18.7,15848015.0,
0.468,10.0,1.872,-0.005673408508300781,1.872,16767301.0,18.72,-0.5325027465820312,18.72,15846600.0,
0.4685,10.0,1.874,-0.010732841491699218,1.874,16758459.0,18.74,-0.5337650299072265,18.74,15844394.0,
0.469,10.0,1.876,-0.013349533081054688,1.876,16753886.0,18.76,-0.5356681823730468,18.76,15841068.0,
0.4695,10.0,1.878,-0.0029153823852539062,1.878,16772121.0,18.78,-0.5377035140991211,18.78,15837511.0,
0.47,10.0,1.88,0.0049266815185546875,1.88,8610.0,18.8,-0.5392438888549804,18.8,15834819.0,
0.4705,10.0,1.882,0.006773185729980469,1.882,11837.0,18.82,-0.5405216217041016,18.82,15832586.0,
0.471,10.0,1.884,0.0020627975463867188,1.884,3605.0,18.84,-0.5411075592041016,18.84,15831562.0,
0.4715,10.0,1.886,0.0003147125244140625,1.886,550.0,18.86,-0.5416866302490234,18.86,15830550.0,
0.472,10.0,1.888,-0.0021114349365234375,1.888,16773526.0,18.88,-0.5416168212890625,18.88,15830672.0,
0.4725,10.0,1.89,-0.00810413360595703,1.89,16763053.0,18.9,-0.5411270141601562,18.9,15831528.0,
0.473,10.0,1.892,-0.012864303588867186,1.892,16754734.0,18.92,-0.5400472640991211,18.92,15833415.0,
0.4735,10.0,1.894,-0.006520271301269531,1.894,16765821.0,18.94,-0.5383432388305663,18.94,15836393.0,
0.474,10.0,1.896,0.002581214904785156,1.896,4511.0,18.96,-0.5371868133544921,18.96,15838414.0,
0.4745,10.0,1.898,0.007494163513183594,1.898,13097.0,18.98,-0.5356132507324218,18.98,15841164.0,
0.475,10.0,1.9,0.005410194396972656,1.9,9455.0,19.0,-0.5340534210205078,19.0,15843890.0,
0.4755,10.0,1.902,0.0012039184570312499,1.902,2104.0,19.02,-0.5316009521484375,19.02,15848176.0,
0.476,10.0,1.904,2.17437744140625e-05,1.904,38.0,19.04,-0.5297807693481446,19.04,15851357.0,
0.4765,10.0,1.906,-0.007371139526367187,1.906,16764334.0,19.06,-0.5277420043945312,19.06,15854920.0,
0.477,10.0,1.908,-0.012017440795898436,1.908,16756214.0,19.08,-0.5274324417114258,19.08,15855461.0,
0.4775,10.0,1.91,-0.010158920288085937,1.91,16759462.0,19.1,-0.5299015045166016,19.1,15851146.0,
0.478,10.0,1.912,0.0007261276245117187,1.912,1269.0,19.12,-0.5352968215942383,19.12,15841717.0,
0.4785,10.0,1.914,0.008045768737792969,1.914,14061.0,19.14,-0.541285514831543,19.14,15831251.0,
0.479,10.0,1.916,0.006353759765625,1.916,11104.0,19.16,-0.5468959808349609,19.16,15821446.0,
0.4795,10.0,1.918,0.0021068572998046873,1.918,3682.0,19.18,-0.5516613006591796,19.18,15813118.0,
0.48,10.0,1.92,0.0013412475585937499,1.92,2344.0,19.2,-0.5554962158203125,19.2,15806416.0,
0.4805,10.0,1.922,-0.005040550231933593,1.922,16768407.0,19.22,-0.5580345153808594,19.22,15801980.0,
0.481,10.0,1.924,-0.009496307373046875,1.924,16760620.0,19.24,-0.5597740173339844,19.24,15798940.0,
0.4815,10.0,1.926,-0.01250152587890625,1.926,16755368.0,19.26,-0.5601871490478515,19.26,15798218.0,
0.482,10.0,1.928,-0.0013715744018554688,1.928,16774819.0,19.28,-0.5597133636474609,19.28,15799046.0,
0.4825,10.0,1.93,0.005340957641601562,1.93,9334.0,19.3,-0.5589689254760742,19.3,15800347.0,
0.483,10.0,1.932,0.0085418701171875,1.932,14928.0,19.32,-0.5583784103393554,19.32,15801379.0,
0.4835,10.0,1.934,0.002840423583984375,1.934,4964.0,19.34,-0.5585105895996093,19.34,15801148.0,
0.484,10.0,1.936,0.0014196395874023437,1.936,2481.0,19.36,-0.5591348648071289,19.36,15800057.0,
0.4845,10.0,1.938,-0.0016050338745117188,1.938,16774411.0,19.38,-0.5597700119018555,19.38,15798947.0,
0.485,10.0,1.94,-0.008223152160644532,1.94,16762845.0,19.4,-0.5604143142700195,19.4,15797821.0,
0.4855,10.0,1.942,-0.011611175537109374,1.942,16756924.0,19.42,-0.5609264373779297,19.42,15796926.0,
0.486,10.0,1.944,-0.005039405822753906,1.944,16768409.0,19.44,-0.560727310180664,19.44,15797274.0,
0.4865,10.0,1.946,0.00471038818359375,1.946,8232.0,19.46,-0.5599748611450195,19.46,15798589.0,
0.487,10.0,1.948,0.008976173400878905,1.948,15687.0,19.48,-0.5588418960571289,19.48,15800569.0,
0.4875,10.0,1.95,0.005199623107910156,1.95,9087.0,19.5,-0.5569822311401367,19.5,15803819.0,
0.488,10.0,1.952,0.00036563873291015623,1.952,639.0,19.52,-0.5549577713012696,19.52,15807357.0,
0.4885,10.0,1.954,0.000501251220703125,1.954,876.0,19.54,-0.5527015686035156,19.54,15811300.0,
0.489,10.0,1.956,-0.007142257690429687,1.956,16764734.0,19.56,-0.5504224777221679,19.56,15815283.0,
0.4895,10.0,1.958,-0.010968017578125,1.958,16758048.0,19.58,-0.5479185104370117,19.58,15819659.0,
0.49,10.0,1.96,-0.009373855590820311,1.96,16760834.0,19.6,-0.5451026916503906,19.6,15824580.0,
0.4905,10.0,1.962,0.0012182235717773436,1.962,2129.0,19.62,-0.5419269561767578,19.62,15830130.0,
0.491,10.0,1.964,0.008023452758789061,1.964,14022.0,19.64,-0.5388542175292969,19.64,15835500.0,
0.4915,10.0,1.966,0.00663299560546875,1.966,11592.0,19.66,-0.5359869003295898,19.66,15840511.0,
0.492,10.0,1.968,0.0015913009643554687,1.968,2781.0,19.68,-0.5335641860961914,19.68,15844745.0,
0.4925,10.0,1.97,0.0011638641357421874,1.97,2034.0,19.7,-0.5331155776977539,19.7,15845529.0,
0.493,10.0,1.972,-0.004510688781738281,1.972,16769333.0,19.72,-0.5359977722167969,19.72,15840492.0,
0.4935,10.0,1.974,-0.009132957458496094,1.974,16761255.0,19.74,-0.5406177520751952,19.74,15832418.0,
0.494,10.0,1.976,-0.011488151550292968,1.976,16757139.0,19.76,-0.5454191207885742,19.76,15824027.0,
0.4945,10.0,1.978,-0.0010454177856445313,1.978,16775389.0,19.78,-0.5496105194091797,19.78,15816702.0,
0.495,10.0,1.98,0.006889915466308593,1.98,12041.0,19.8,-0.5526752471923828,19.8,15811346.0,
0.4955,10.0,1.982,0.008097267150878907,1.982,14151.0,19.82,-0.5547992706298828,19.82,15807634.0,
0.496,10.0,1.984,0.0029291152954101563,1.984,5119.0,19.84,-0.555659294128418,19.84,15806131.0,
0.4965,10.0,1.986,0.002130317687988281,1.986,3723.0,19.86,-0.5556913375854492,19.86,15806075.0,
0.497,10.0,1.988,-0.0013629913330078125,1.988,16774834.0,19.88,-0.5547100067138672,19.88,15807790.0,
0.4975,10.0,1.99,-0.008139610290527344,1.99,16762991.0,19.9,-0.5530157089233398,19.9,15810751.0,
0.498,10.0,1.992,-0.01152191162109375,1.992,16757080.0,19.92,-0.551634407043457,19.92,15813165.0,
0.4985,10.0,1.994,-0.004407119750976562,1.994,16769514.0,19.94,-0.5507034301757813,19.94,15814792.0,
0.499,10.0,1.996,0.00519561767578125,1.996,9080.0,19.96,-0.5500694274902344,19.96,15815900.0,
0.4995,10.0,1.998,0.008774185180664062,1.998,15334.0,19.98,-0.5497066497802734,19.98,15816534.0,
0.5,10.0,2.0,0.00568084716796875,2.0,9928.0,20.0,-0.549565315246582,20.0,15816781.0,
0.5005,10.0,2.002,0.00155181884765625,2.002,2712.0,20.02,-0.5491762161254883,20.02,15817461.0,
0.501,10.0,2.004,0.000286102294921875,2.004,500.0,20.04,-0.5485960006713867,20.04,15818475.0,
0.5015,10.0,2.006,-0.005818748474121093,2.006,16767047.0,20.06,-0.5475019454956055,20.06,15820387.0,
0.502,10.0,2.008,-0.01048736572265625,2.008,16758888.0,20.08,-0.5460439682006836,20.08,15822935.0,
0.5025,10.0,2.01,-0.008718109130859375,2.01,16761980.0,20.1,-0.5440103530883789,20.1,15826489.0,
0.503,10.0,2.012,0.002529144287109375,2.012,4420.0,20.12,-0.5420413970947265,20.12,15829930.0,
0.5035,10.0,2.014,0.009138679504394532,2.014,15971.0,20.14,-0.5394069671630859,20.14,15834534.0,
0.504,10.0,2.016,0.006931114196777344,2.016,12113.0,20.16,-0.5369035720825195,20.16,15838909.0,
0.5045,10.0,2.018,0.002499961853027344,2.018,4369.0,20.18,-0.5339927673339844,20.18,15843996.0,
0.505,10.0,2.02,0.0019895553588867186,2.02,3477.0,20.2,-0.5311546325683594,20.2,15848956.0,
0.5055,10.0,2.022,-0.003171730041503906,2.022,16771673.0,20.22,-0.5283336639404297,20.22,15853886.0,
0.506,10.0,2.024,-0.008734703063964844,2.024,16761951.0,20.24,-0.5253742218017577,20.24,15859058.0,
0.5065,10.0,2.026,-0.011072158813476562,2.026,16757866.0,20.26,-0.5220113754272461,20.26,15864935.0,
0.507,10.0,2.028,-0.00011959075927734374,2.028,16777007.0,20.28,-0.5191114425659179,20.28,15870003.0,
0.5075,10.0,2.03,0.008251762390136719,2.03,14421.0,20.3,-0.5166069030761719,20.3,15874380.0,
0.508,10.0,2.032,0.009126663208007812,2.032,15950.0,20.32,-0.5165943145751953,20.32,15874402.0,
0.5085,10.0,2.034,0.00406494140625,2.034,7104.0,20.34,-0.5195228576660156,20.34,15869284.0,
0.509,10.0,2.036,0.002130317687988281,2.036,3723.0,20.36,-0.5232473373413086,20.36,15862775.0,
0.5095,10.0,2.038,-0.000281524658203125,2.038,16776724.0,20.38,-0.5270158767700195,20.38,15856189.0,
0.51,10.0,2.04,-0.0065059661865234375,2.04,16765846.0,20.4,-0.5299993515014648,20.4,15850975.0,
0.5105,10.0,2.042,-0.011415481567382812,2.042,16757266.0,20.42,-0.5322967529296875,20.42,15846960.0,
0.511,10.0,2.044,-0.004230880737304687,2.044,16769822.0,20.44,-0.533928108215332,20.44,15844109.0,
0.5115,10.0,2.046,0.004269790649414062,2.046,7462.0,20.46,-0.534181022644043,20.46,15843667.0,
0.512,10.0,2.048,0.010113143920898437,2.048,17674.0,20.48,-0.5335830688476563,20.48,15844712.0,
0.5125,10.0,2.05,0.006505393981933593,2.05,11369.0,20.5,-0.5318166732788085,20.5,15847799.0,
0.513,10.0,2.052,0.0021297454833984373,2.052,3722.0,20.52,-0.5297658920288085,20.52,15851383.0,
0.5135,10.0,2.054,0.0022195816040039063,2.054,3879.0,20.54,-0.5277196884155273,20.54,15854959.0,
0.514,10.0,2.056,-0.006057357788085937,2.056,16766630.0,20.56,-0.5265277862548828,20.56,15857042.0,
0.5145,10.0,2.058,-0.011167144775390625,2.058,16757700.0,20.58,-0.5257719039916992,20.58,15858363.0,
0.515,10.0,2.06,-0.007085037231445312,2.06,16764834.0,20.6,-0.525355339050293,20.6,15859091.0,
0.5155,10.0,2.062,0.00296630859375,2.062,5184.0,20.62,-0.5249107360839843,20.62,15859868.0,
0.516,10.0,2.064,0.009900283813476561,2.064,17302.0,20.64,-0.5242801666259765,20.64,15860970.0,
0.5165,10.0,2.066,0.007890701293945312,2.066,13790.0,20.66,-0.5235649108886719,20.66,15862220.0,
0.517,10.0,2.068,0.0033170700073242186,2.068,5797.0,20.68,-0.5222379684448242,20.68,15864539.0,
0.5175,10.0,2.07,0.00262298583984375,2.07,4584.0,20.7,-0.5203720092773437,20.7,15867800.0,
0.518,10.0,2.072,-0.003542518615722656,2.072,16771025.0,20.72,-0.5182165145874024,20.72,15871567.0,
0.5185,10.0,2.074,-0.008920669555664062,2.074,16761626.0,20.74,-0.5158058166503906,20.74,15875780.0,
,,2.076,-0.009513473510742188,2.076,16760590.0,,,,,
,,2.078,-2.689361572265625e-05,2.078,16777169.0,,,,,
,,2.08,0.008137893676757811,2.08,14222.0,,,,,
,,2.082,0.009803009033203124,2.082,17132.0,,,,,
,,2.084,0.005380439758300781,2.084,9403.0,,,,,
,,2.086,0.00319976806640625,2.086,5592.0,,,,,
,,2.088,-0.0014036178588867187,2.088,16774763.0,,,,,
,,2.09,-0.0066890716552734375,2.09,16765526.0,,,,,
,,2.092,-0.010878181457519532,2.092,16758205.0,,,,,
,,2.094,-0.0013378143310546875,2.094,16774878.0,,,,,
,,2.096,0.005480003356933594,2.096,9577.0,,,,,
,,2.098,0.010193252563476562,2.098,17814.0,,,,,
,,2.1,0.006829261779785156,2.1,11935.0,,,,,
,,2.102,0.0031368255615234373,2.102,5482.0,,,,,
,,2.104,0.0014139175415039062,2.104,2471.0,,,,,
,,2.106,-0.0046325683593749995,2.106,16769120.0,,,,,
,,2.108,-0.009632492065429687,2.108,16760382.0,,,,,
,,2.11,-0.007532501220703125,2.11,16764052.0,,,,,
,,2.112,0.004084396362304688,2.112,7138.0,,,,,
,,2.114,0.010504531860351562,2.114,18358.0,,,,,
,,2.116,0.009197616577148437,2.116,16074.0,,,,,
,,2.118,0.0052127838134765625,2.118,9110.0,,,,,
,,2.12,0.004014015197753906,2.12,7015.0,,,,,
,,2.122,-0.00216522216796875,2.122,16773432.0,,,,,
,,2.124,-0.006575202941894531,2.124,16765725.0,,,,,
,,2.126,-0.008423995971679686,2.126,16762494.0,,,,,
,,2.128,0.0025371551513671876,2.128,4434.0,,,,,
,,2.13,0.011549949645996094,2.13,20185.0,,,,,
,,2.132,0.011776542663574219,2.132,20581.0,,,,,
,,2.134,0.006357765197753906,2.134,11111.0,,,,,
,,2.136,0.005482864379882812,2.136,9582.0,,,,,
,,2.138,0.0023792266845703122,2.138,4158.0,,,,,
,,2.14,-0.006044769287109375,2.14,16766652.0,,,,,
,,2.142,-0.009526634216308593,2.142,16760567.0,,,,,
,,2.144,-0.0016210556030273437,2.144,16774383.0,,,,,
,,2.146,0.0071125030517578125,2.146,12430.0,,,,,
,,2.148,0.010277366638183594,2.148,17961.0,,,,,
,,2.15,0.005875968933105468,2.15,10269.0,,,,,
,,2.152,0.0037633895874023436,2.152,6577.0,,,,,
,,2.154,0.0016948699951171875,2.154,2962.0,,,,,
,,2.156,-0.006424140930175781,2.156,16765989.0,,,,,
,,2.158,-0.009928894042968749,2.158,16759864.0,,,,,
,,2.16,-0.006273651123046875,2.16,16766252.0,,,,,
,,2.162,0.004493522644042969,2.162,7853.0,,,,,
,,2.164,0.010665321350097656,2.164,18639.0,,,,,
,,2.166,0.008682060241699218,2.166,15173.0,,,,,
,,2.168,0.004729843139648437,2.168,8266.0,,,,,
,,2.17,0.004056358337402343,2.17,7089.0,,,,,
,,2.172,-0.0012823104858398437,2.172,16774975.0,,,,,
,,2.174,-0.007224082946777344,2.174,16764591.0,,,,,
,,2.176,-0.008607101440429686,2.176,16762174.0,,,,,
,,2.178,0.0019523620605468748,2.178,3412.0,,,,,
,,2.18,0.009868240356445313,2.18,17246.0,,,,,
,,2.182,0.010751152038574218,2.182,18789.0,,,,,
,,2.184,0.0064544677734375,2.184,11280.0,,,,,
,,2.186,0.015645790100097656,2.186,27343.0,,,,,
,,2.188,0.009265136718749999,2.188,16192.0,,,,,
,,2.19,-0.002103424072265625,2.19,16773540.0,,,,,
,,2.192,-0.007030105590820312,2.192,16764930.0,,,,,
,,2.194,0.0005985260009765625,2.194,1046.0,,,,,
,,2.196,0.008918380737304688,2.196,15586.0,,,,,
,,2.198,0.012066650390625,2.198,21088.0,,,,,
,,2.2,0.007062149047851562,2.2,12342.0,,,,,
,,2.202,0.004062652587890625,2.202,7100.0,,,,,
,,2.204,0.0026653289794921872,2.204,4658.0,,,,,
,,2.206,-0.0043670654296875,2.206,16769584.0,,,,,
,,2.208,-0.010129737854003906,2.208,16759513.0,,,,,
,,2.21,-0.006180381774902343,2.21,16766415.0,,,,,
,,2.212,0.005415916442871094,2.212,9465.0,,,,,
,,2.214,0.012461471557617187,2.214,21778.0,,,,,
,,2.216,0.009739494323730469,2.216,17021.0,,,,,
,,2.218,0.005829048156738281,2.218,10187.0,,,,,
,,2.22,0.005184173583984375,2.22,9060.0,,,,,
,,2.222,-0.0009881973266601563,2.222,16775489.0,,,,,
,,2.224,-0.00605621337890625,2.224,16766632.0,,,,,
,,2.226,-0.006618690490722656,2.226,16765649.0,,,,,
,,2.228,0.0027202606201171876,2.228,4754.0,,,,,
,,2.23,0.01120777130126953,2.23,19587.0,,,,,
,,2.232,0.012316131591796875,2.232,21524.0,,,,,
,,2.234,0.006774330139160156,2.234,11839.0,,,,,
,,2.236,0.005481147766113281,2.236,9579.0,,,,,
,,2.238,0.003265571594238281,2.238,5707.0,,,,,
,,2.24,-0.0020954132080078123,2.24,16773554.0,,,,,
,,2.242,-0.0029972076416015622,2.242,16771978.0,,,,,
,,2.244,0.008267784118652343,2.244,14449.0,,,,,
,,2.246,0.017326927185058592,2.246,30281.0,,,,,
,,2.248,0.019537925720214844,2.248,34145.0,,,,,
,,2.25,0.015647506713867186,2.25,27346.0,,,,,
,,2.252,0.011731338500976561,2.252,20502.0,,,,,
,,2.254,0.013406181335449218,2.254,23429.0,,,,,
,,2.256,0.002133750915527344,2.256,3729.0,,,,,
,,2.258,-0.002361488342285156,2.258,16773089.0,,,,,
,,2.26,-0.0016582489013671875,2.26,16774318.0,,,,,
,,2.262,0.007693862915039062,2.262,13446.0,,,,,
,,2.264,0.01093311309814453,2.264,19107.0,,,,,
,,2.266,0.0048236846923828125,2.266,8430.0,,,,,
,,2.268,-0.0006488800048828125,2.268,16776082.0,,,,,
,,2.27,-0.0030195236206054686,2.27,16771939.0,,,,,
,,2.272,-0.009116363525390624,2.272,16761284.0,,,,,
,,2.274,-0.012621688842773437,2.274,16755158.0,,,,,
,,2.276,-0.012816810607910156,2.276,16754817.0,,,,,
,,2.278,-0.00023288726806640624,2.278,16776809.0,,,,,
,,2.28,0.01036090850830078,2.28,18107.0,,,,,
,,2.282,0.009851646423339843,2.282,17217.0,,,,,
,,2.284,0.005825042724609375,2.284,10180.0,,,,,
,,2.286,0.004389381408691406,2.286,7671.0,,,,,
,,2.288,0.0022069931030273436,2.288,3857.0,,,,,
,,2.29,-0.003769111633300781,2.29,16770629.0,,,,,
,,2.292,-0.007134819030761718,2.292,16764747.0,,,,,
,,2.294,0.0009653091430664062,2.294,1687.0,,,,,
,,2.296,0.009205055236816405,2.296,16087.0,,,,,
,,2.298,0.013309478759765625,2.298,23260.0,,,,,
,,2.3,0.008224868774414062,2.3,14374.0,,,,,
,,2.302,0.0057884216308593745,2.302,10116.0,,,,,
,,2.304,0.0033617019653320312,2.304,5875.0,,,,,
,,2.306,-0.0030012130737304688,2.306,16771971.0,,,,,
,,2.308,-0.0070896148681640625,2.308,16764826.0,,,,,
,,2.31,-0.003055572509765625,2.31,16771876.0,,,,,
,,2.312,0.008632850646972655,2.312,15087.0,,,,,
,,2.314,0.014015007019042968,2.314,24493.0,,,,,
,,2.316,0.01106414794921875,2.316,19336.0,,,,,
,,2.318,0.006743431091308594,2.318,11785.0,,,,,
,,2.32,0.006229019165039062,2.32,10886.0,,,,,
,,2.322,-0.0003490447998046875,2.322,16776606.0,,,,,
,,2.324,-0.005550384521484375,2.324,16767516.0,,,,,
,,2.326,-0.006435585021972656,2.326,16765969.0,,,,,
,,2.328,0.005007362365722656,2.328,8751.0,,,,,
,,2.33,0.01300506591796875,2.33,22728.0,,,,,
,,2.332,0.0136322021484375,2.332,23824.0,,,,,
,,2.334,0.008167076110839843,2.334,14273.0,,,,,
,,2.336,0.006810951232910156,2.336,11903.0,,,,,
,,2.338,0.0030984878540039062,2.338,5415.0,,,,,
,,2.34,-0.00276947021484375,2.34,16772376.0,,,,,
,,2.342,-0.006901359558105468,2.342,16765155.0,,,,,
,,2.344,0.002707672119140625,2.344,4732.0,,,,,
,,2.346,0.011325645446777343,2.346,19793.0,,,,,
,,2.348,0.015163993835449217,2.348,26501.0,,,,,
,,2.35,0.010882186889648437,2.35,19018.0,,,,,
,,2.352,0.006574058532714843,2.352,11489.0,,,,,
,,2.354,0.005940628051757812,2.354,10382.0,,,,,
,,2.356,-0.0016450881958007812,2.356,16774341.0,,,,,
,,2.358,-0.006265068054199218,2.358,16766267.0,,,,,
,,2.36,-0.00031414031982421873,2.36,16776667.0,,,,,
,,2.362,0.010055923461914062,2.362,17574.0,,,,,
,,2.364,0.015824317932128906,2.364,27655.0,,,,,
,,2.366,0.014264488220214843,2.366,24929.0,,,,,
,,2.368,0.009257698059082031,2.368,16179.0,,,,,
,,2.37,0.007624626159667969,2.37,13325.0,,,,,
,,2.372,0.0015598297119140624,2.372,2726.0,,,,,
,,2.374,-0.0030132293701171874,2.374,16771950.0,,,,,
,,2.376,-0.004377937316894531,2.376,16769565.0,,,,,
,,2.378,0.007190895080566406,2.378,12567.0,,,,,
,,2.38,0.01615447998046875,2.38,28232.0,,,,,
,,2.382,0.015981674194335938,2.382,27930.0,,,,,
,,2.384,0.010584068298339843,2.384,18497.0,,,,,
,,2.386,0.009254264831542968,2.386,16173.0,,,,,
,,2.388,0.005631637573242187,2.388,9842.0,,,,,
,,2.39,-0.00074615478515625,2.39,16775912.0,,,,,
,,2.392,-0.003949356079101562,2.392,16770314.0,,,,,
,,2.394,0.005371856689453125,2.394,9388.0,,,,,
,,2.396,0.013947486877441406,2.396,24375.0,,,,,
,,2.398,0.0179718017578125,2.398,31408.0,,,,,
,,2.4,0.01259765625,2.4,22016.0,,,,,
,,2.402,0.010042762756347657,2.402,17551.0,,,,,
,,2.404,0.010356903076171875,2.404,18100.0,,,,,
,,2.406,0.00200958251953125,2.406,3512.0,,,,,
,,2.408,-0.0033044815063476562,2.408,16771441.0,,,,,
,,2.41,0.0023506164550781247,2.41,4108.0,,,,,
,,2.412,0.013443946838378906,2.412,23495.0,,,,,
,,2.414,0.01945323944091797,2.414,33997.0,,,,,
,,2.416,0.015613746643066405,2.416,27287.0,,,,,
,,2.418,0.012058067321777343,2.418,21073.0,,,,,
,,2.42,0.011402320861816405,2.42,19927.0,,,,,
,,2.422,0.005797576904296875,2.422,10132.0,,,,,
